Event Type,Week,Away Team,Home Team,Closing Spread,Total,Away Implied Score,Home Implied Score,Favorite,Actual winner,Away Score,Home Score,Favorite Covered,Post Game Spread,Underdog won,Road dog,Road dog won,Home dog,Home dog won,Actual Total,Over/Under
Regular Season,10,BUF,IND,4.5,47.0,25.75,21.25,BUF,BUF,30.0,20.0,True,5.5,False,False,False,True,False,50.0,Over
Regular Season,10,DEN,KC,7.0,42.5,17.75,24.75,KC,KC,14.0,16.0,False,5.0,False,True,False,False,False,30.0,Under
Regular Season,10,PIT,WAS,2.0,45.5,21.75,23.75,WAS,PIT,28.0,27.0,False,3.0,True,True,True,False,False,55.0,Over
Regular Season,10,NE,CHI,6.0,37.5,15.75,21.75,CHI,NE,19.0,3.0,False,22.0,True,True,True,False,False,22.0,Under
Regular Season,10,SF,TB,6.5,50.0,28.25,21.75,SF,SF,23.0,20.0,False,3.5,False,False,False,True,False,43.0,Under
Regular Season,10,ATL,NO,3.5,47.5,25.5,22.0,ATL,NO,17.0,20.0,False,6.5,True,False,False,True,True,37.0,Under
Regular Season,10,TEN,LAC,8.5,39.5,15.5,24.0,LAC,LAC,17.0,27.0,True,1.5,False,True,False,False,False,44.0,Over
Regular Season,10,NYJ,ARI,2.0,46.0,24.0,22.0,NYJ,ARI,6.0,31.0,False,27.0,True,False,False,True,True,37.0,Under
Regular Season,10,PHI,DAL,7.0,45.0,26.0,19.0,PHI,PHI,34.0,6.0,True,21.0,False,False,False,True,False,40.0,Under
Regular Season,10,DET,HOU,4.0,49.0,26.5,22.5,DET,DET,26.0,23.0,False,1.0,False,False,False,True,False,49.0,Push
Regular Season,10,MIA,LA,2.0,49.5,23.75,25.75,LA,MIA,23.0,15.0,False,10.0,True,True,True,False,False,38.0,Under
Regular Season,11,WAS,PHI,4.5,49.5,22.5,27.0,PHI,PHI,18.0,26.0,True,3.5,False,True,False,False,False,44.0,Under
Regular Season,11,LA,NE,4.0,42.0,23.0,19.0,LA,LA,28.0,22.0,True,2.0,False,False,False,True,False,50.0,Over
Regular Season,11,GB,CHI,6.0,41.0,23.5,17.5,GB,GB,20.0,19.0,False,5.0,False,False,False,True,False,39.0,Under
Regular Season,11,LV,MIA,7.5,43.5,18.0,25.5,MIA,MIA,19.0,34.0,True,7.5,False,True,False,False,False,53.0,Over
Regular Season,11,CLE,NO,1.0,44.0,22.5,21.5,CLE,NO,14.0,35.0,False,22.0,True,False,False,True,True,49.0,Over
Regular Season,11,MIN,TEN,6.0,40.0,23.0,17.0,MIN,MIN,23.0,13.0,True,4.0,False,False,False,True,False,36.0,Under
Regular Season,11,IND,NYJ,4.0,43.0,19.5,23.5,NYJ,IND,28.0,27.0,False,5.0,True,True,True,False,False,55.0,Over
Regular Season,11,BAL,PIT,3.5,48.5,26.0,22.5,BAL,PIT,16.0,18.0,False,5.5,True,False,False,True,True,34.0,Under
Regular Season,11,JAC,DET,13.5,47.5,17.0,30.5,DET,DET,6.0,52.0,True,32.5,False,True,False,False,False,58.0,Over
Regular Season,11,SEA,SF,6.0,48.5,21.25,27.25,SF,SEA,20.0,17.0,False,9.0,True,True,True,False,False,37.0,Under
Regular Season,11,ATL,DEN,2.0,45.0,21.5,23.5,DEN,DEN,6.0,38.0,True,30.0,False,True,False,False,False,44.0,Under
Regular Season,11,KC,BUF,2.5,47.5,22.5,25.0,BUF,BUF,21.0,30.0,True,6.5,False,True,False,False,False,51.0,Over
Regular Season,11,CIN,LAC,1.0,48.0,23.5,24.5,LAC,LAC,27.0,34.0,True,6.0,False,True,False,False,False,61.0,Over
Regular Season,11,HOU,DAL,7.0,41.5,24.25,17.25,HOU,HOU,34.0,10.0,True,17.0,False,False,False,True,False,44.0,Over
Regular Season,12,PIT,CLE,3.5,36.5,20.0,16.5,PIT,CLE,19.0,24.0,False,8.5,True,False,False,True,True,43.0,Over
Regular Season,12,DET,IND,7.0,50.5,28.75,21.75,DET,DET,24.0,6.0,True,11.0,False,False,False,True,False,30.0,Under
Regular Season,12,NE,MIA,7.5,45.5,19.0,26.5,MIA,MIA,15.0,34.0,True,11.5,False,True,False,False,False,49.0,Over
Regular Season,12,KC,CAR,10.5,43.0,26.75,16.25,KC,KC,30.0,27.0,False,7.5,False,False,False,True,False,57.0,Over
Regular Season,12,MIN,CHI,3.0,39.5,21.25,18.25,MIN,MIN,30.0,27.0,False,Push,False,False,False,True,False,57.0,Over
Regular Season,12,TB,NYG,6.0,40.0,23.0,17.0,TB,TB,30.0,7.0,True,17.0,False,False,False,True,False,37.0,Under
Regular Season,12,DAL,WAS,10.5,44.5,17.0,27.5,WAS,DAL,34.0,26.0,False,18.5,True,True,True,False,False,60.0,Over
Regular Season,12,TEN,HOU,8.0,41.0,16.5,24.5,HOU,TEN,32.0,27.0,False,13.0,True,True,True,False,False,59.0,Over
Regular Season,12,DEN,LV,5.5,41.5,23.5,18.0,DEN,DEN,29.0,19.0,True,4.5,False,False,False,True,False,48.0,Over
Regular Season,12,ARI,SEA,1.0,46.5,23.75,22.75,ARI,SEA,6.0,16.0,False,11.0,True,False,False,True,True,22.0,Under
Regular Season,12,SF,GB,6.0,45.0,19.5,25.5,GB,GB,10.0,38.0,True,22.0,False,True,False,False,False,48.0,Over
Regular Season,12,PHI,LA,3.0,48.5,25.75,22.75,PHI,PHI,37.0,20.0,True,14.0,False,False,False,True,False,57.0,Over
Regular Season,12,BAL,LAC,3.0,50.5,26.75,23.75,BAL,BAL,30.0,23.0,True,4.0,False,False,False,True,False,53.0,Over
Regular Season,13,CHI,DET,9.5,48.0,19.25,28.75,DET,DET,20.0,23.0,False,6.5,False,True,False,False,False,43.0,Under
Regular Season,13,NYG,DAL,4.0,39.0,17.5,21.5,DAL,DAL,20.0,27.0,True,3.0,False,True,False,False,False,47.0,Over
Regular Season,13,MIA,GB,3.5,47.5,22.0,25.5,GB,GB,17.0,30.0,True,9.5,False,True,False,False,False,47.0,Under
Regular Season,13,LV,KC,13.5,42.5,14.5,28.0,KC,KC,17.0,19.0,False,11.5,False,True,False,False,False,36.0,Under
Regular Season,13,ARI,MIN,3.5,45.5,21.0,24.5,MIN,MIN,22.0,23.0,False,2.5,False,True,False,False,False,45.0,Under
Regular Season,13,PIT,CIN,3.0,46.0,21.5,24.5,CIN,PIT,44.0,38.0,False,9.0,True,True,True,False,False,82.0,Over
Regular Season,13,TEN,WAS,6.0,45.0,19.5,25.5,WAS,WAS,19.0,42.0,True,17.0,False,True,False,False,False,61.0,Over
Regular Season,13,HOU,JAC,3.0,45.0,24.0,21.0,HOU,HOU,23.0,20.0,False,Push,False,False,False,True,False,43.0,Under
Regular Season,13,SEA,NYJ,1.5,41.5,20.0,21.5,NYJ,SEA,26.0,21.0,False,6.5,True,True,True,False,False,47.0,Over
Regular Season,13,LAC,ATL,1.0,47.0,23.0,24.0,ATL,LAC,17.0,13.0,False,5.0,True,True,True,False,False,30.0,Under
Regular Season,13,IND,NE,2.0,41.0,21.5,19.5,IND,IND,25.0,24.0,False,1.0,False,False,False,True,False,49.0,Over
Regular Season,13,LA,NO,3.0,49.0,26.0,23.0,LA,LA,21.0,14.0,True,4.0,False,False,False,True,False,35.0,Under
Regular Season,13,TB,CAR,6.5,46.0,26.25,19.75,TB,TB,26.0,23.0,False,3.5,False,False,False,True,False,49.0,Over
Regular Season,13,PHI,BAL,3.0,50.0,23.5,26.5,BAL,PHI,24.0,19.0,False,8.0,True,True,True,False,False,43.0,Under
Regular Season,13,SF,BUF,6.5,45.5,19.5,26.0,BUF,BUF,10.0,35.0,True,18.5,False,True,False,False,False,45.0,Under
Regular Season,13,CLE,DEN,6.0,41.5,17.75,23.75,DEN,DEN,32.0,41.0,True,3.0,False,True,False,False,False,73.0,Over
Regular Season,14,GB,DET,3.5,53.0,24.75,28.25,DET,DET,31.0,34.0,False,0.5,False,True,False,False,False,65.0,Over
Regular Season,14,LV,TB,6.5,47.0,20.25,26.75,TB,TB,13.0,28.0,True,8.5,False,True,False,False,False,41.0,Under
Regular Season,14,CLE,PIT,6.0,42.5,18.25,24.25,PIT,PIT,14.0,27.0,True,7.0,False,True,False,False,False,41.0,Under
Regular Season,14,JAC,TEN,3.0,40.5,18.75,21.75,TEN,JAC,10.0,6.0,False,7.0,True,True,True,False,False,16.0,Under
Regular Season,14,NYJ,MIA,6.5,45.5,19.5,26.0,MIA,MIA,26.0,32.0,False,0.5,False,True,False,False,False,58.0,Over
Regular Season,14,NO,NYG,5.5,40.5,23.0,17.5,NO,NO,14.0,11.0,False,2.5,False,False,False,True,False,25.0,Under
Regular Season,14,ATL,MIN,6.0,46.5,20.25,26.25,MIN,MIN,21.0,42.0,True,15.0,False,True,False,False,False,63.0,Over
Regular Season,14,CAR,PHI,14.0,44.5,15.25,29.25,PHI,PHI,16.0,22.0,False,8.0,False,True,False,False,False,38.0,Under
Regular Season,14,SEA,ARI,3.0,46.0,21.5,24.5,ARI,SEA,30.0,18.0,False,15.0,True,True,True,False,False,48.0,Over
Regular Season,14,BUF,LA,3.5,50.5,27.0,23.5,BUF,LA,42.0,44.0,False,5.5,True,False,False,True,True,86.0,Over
Regular Season,14,CHI,SF,3.0,43.5,20.25,23.25,SF,SF,13.0,38.0,True,22.0,False,True,False,False,False,51.0,Over
Regular Season,14,LAC,KC,5.0,43.5,19.25,24.25,KC,KC,17.0,19.0,False,3.0,False,True,False,False,False,36.0,Under
Regular Season,14,CIN,DAL,4.5,50.5,27.5,23.0,CIN,CIN,27.0,20.0,True,2.5,False,False,False,True,False,47.0,Under
Regular Season,15,LA,SF,2.5,48.5,23.0,25.5,SF,LA,12.0,6.0,False,8.5,True,True,True,False,False,18.0,Under
Regular Season,15,MIA,HOU,2.5,46.0,21.75,24.25,HOU,HOU,12.0,20.0,True,5.5,False,True,False,False,False,32.0,Under
Regular Season,15,WAS,NO,7.5,44.0,25.75,18.25,WAS,WAS,20.0,19.0,False,6.5,False,False,False,True,False,39.0,Under
Regular Season,15,NYJ,JAC,3.5,41.0,22.25,18.75,NYJ,NYJ,32.0,25.0,True,3.5,False,False,False,True,False,57.0,Over
Regular Season,15,DAL,CAR,2.5,42.0,19.75,22.25,CAR,DAL,30.0,14.0,False,18.5,True,True,True,False,False,44.0,Over
Regular Season,15,BAL,NYG,17.0,43.0,30.0,13.0,BAL,BAL,35.0,14.0,True,4.0,False,False,False,True,False,49.0,Over
Regular Season,15,KC,CLE,4.0,41.0,22.5,18.5,KC,KC,21.0,7.0,True,10.0,False,False,False,True,False,28.0,Under
Regular Season,15,CIN,TEN,5.5,46.5,26.0,20.5,CIN,CIN,37.0,27.0,True,4.5,False,False,False,True,False,64.0,Over
Regular Season,15,NE,ARI,6.0,46.5,20.25,26.25,ARI,ARI,17.0,30.0,True,7.0,False,True,False,False,False,47.0,Over
Regular Season,15,BUF,DET,2.0,56.0,27.0,29.0,DET,BUF,48.0,42.0,False,8.0,True,True,True,False,False,90.0,Over
Regular Season,15,PIT,PHI,5.5,43.0,18.75,24.25,PHI,PHI,13.0,27.0,True,8.5,False,True,False,False,False,40.0,Under
Regular Season,15,IND,DEN,4.5,44.0,19.75,24.25,DEN,DEN,13.0,31.0,True,13.5,False,True,False,False,False,44.0,Push
Regular Season,15,TB,LAC,3.0,46.0,21.5,24.5,LAC,TB,40.0,17.0,False,26.0,True,True,True,False,False,57.0,Over
Regular Season,15,GB,SEA,2.5,47.5,25.0,22.5,GB,GB,30.0,13.0,True,14.5,False,False,False,True,False,43.0,Under
Regular Season,15,CHI,MIN,7.0,44.0,18.5,25.5,MIN,MIN,12.0,30.0,True,11.0,False,True,False,False,False,42.0,Under
Regular Season,15,ATL,LV,6.0,44.5,25.25,19.25,ATL,ATL,15.0,9.0,False,Push,False,False,False,True,False,24.0,Under
Regular Season,16,DEN,LAC,3.0,41.5,19.25,22.25,LAC,LAC,27.0,34.0,True,4.0,False,True,False,False,False,61.0,Over
Regular Season,16,HOU,KC,3.5,42.5,19.5,23.0,KC,KC,19.0,27.0,True,4.5,False,True,False,False,False,46.0,Over
Regular Season,16,PIT,BAL,7.0,44.0,18.5,25.5,BAL,BAL,17.0,34.0,True,10.0,False,True,False,False,False,51.0,Over
Regular Season,16,CLE,CIN,10.0,46.0,18.0,28.0,CIN,CIN,6.0,24.0,True,8.0,False,True,False,False,False,30.0,Under
Regular Season,16,TEN,IND,4.0,42.5,19.25,23.25,IND,IND,30.0,38.0,True,4.0,False,True,False,False,False,68.0,Over
Regular Season,16,PHI,WAS,4.0,47.0,25.5,21.5,PHI,WAS,33.0,36.0,False,7.0,True,False,False,True,True,69.0,Over
Regular Season,16,LA,NYJ,3.0,47.0,25.0,22.0,LA,LA,19.0,9.0,True,7.0,False,False,False,True,False,28.0,Under
Regular Season,16,NYG,ATL,9.5,43.0,16.75,26.25,ATL,ATL,7.0,34.0,True,17.5,False,True,False,False,False,41.0,Under
Regular Season,16,ARI,CAR,5.5,47.0,26.25,20.75,ARI,CAR,30.0,36.0,False,11.5,True,False,False,True,True,66.0,Over
Regular Season,16,DET,CHI,6.5,47.5,27.0,20.5,DET,DET,34.0,17.0,True,10.5,False,False,False,True,False,51.0,Over
Regular Season,16,MIN,SEA,2.5,43.0,22.75,20.25,MIN,MIN,27.0,24.0,True,0.5,False,False,False,True,False,51.0,Over
Regular Season,16,JAC,LV,2.5,41.5,19.5,22.0,LV,LV,14.0,19.0,True,2.5,False,True,False,False,False,33.0,Under
Regular Season,16,SF,MIA,1.5,44.5,23.0,21.5,SF,MIA,17.0,29.0,False,13.5,True,False,False,True,True,46.0,Over
Regular Season,16,NE,BUF,14.0,47.5,16.75,30.75,BUF,BUF,21.0,24.0,False,11.0,False,True,False,False,False,45.0,Under
Regular Season,16,TB,DAL,4.5,46.5,25.5,21.0,TB,DAL,24.0,26.0,False,6.5,True,False,False,True,True,50.0,Over
Regular Season,16,NO,GB,14.0,43.5,14.75,28.75,GB,GB,0.0,34.0,True,20.0,False,True,False,False,False,34.0,Under
Regular Season,17,KC,PIT,1.5,46.0,23.75,22.25,KC,KC,29.0,10.0,True,17.5,False,False,False,True,False,39.0,Under
Regular Season,17,BAL,HOU,6.5,47.5,27.0,20.5,BAL,BAL,31.0,2.0,True,22.5,False,False,False,True,False,33.0,Under
Regular Season,17,SEA,CHI,4.0,42.5,23.25,19.25,SEA,SEA,6.0,3.0,False,1.0,False,False,False,True,False,9.0,Under
Regular Season,17,LAC,NE,6.0,41.5,23.75,17.75,LAC,LAC,40.0,7.0,True,27.0,False,False,False,True,False,47.0,Over
Regular Season,17,DEN,CIN,3.0,50.0,23.5,26.5,CIN,CIN,24.0,30.0,True,3.0,False,True,False,False,False,54.0,Over
Regular Season,17,ARI,LA,6.5,48.0,20.75,27.25,LA,LA,9.0,13.0,False,2.5,False,True,False,False,False,22.0,Under
Regular Season,17,NYJ,BUF,10.0,44.0,17.0,27.0,BUF,BUF,14.0,40.0,True,16.0,False,True,False,False,False,54.0,Over
Regular Season,17,DAL,PHI,7.5,37.5,15.0,22.5,PHI,PHI,7.0,41.0,True,26.5,False,True,False,False,False,48.0,Over
Regular Season,17,LV,NO,1.5,37.5,19.5,18.0,LV,LV,25.0,10.0,True,13.5,False,False,False,True,False,35.0,Under
Regular Season,17,CAR,TB,10.0,48.0,19.0,29.0,TB,TB,14.0,48.0,True,24.0,False,True,False,False,False,62.0,Over
Regular Season,17,IND,NYG,7.5,40.5,24.0,16.5,IND,NYG,33.0,45.0,False,19.5,True,False,False,True,True,78.0,Over
Regular Season,17,TEN,JAC,1.0,38.5,18.75,19.75,JAC,JAC,13.0,20.0,True,6.0,False,True,False,False,False,33.0,Under
Regular Season,17,MIA,CLE,3.0,32.5,17.75,14.75,MIA,MIA,20.0,3.0,True,14.0,False,False,False,True,False,23.0,Under
Regular Season,17,GB,MIN,1.0,49.0,24.0,25.0,MIN,MIN,25.0,27.0,True,1.0,False,True,False,False,False,52.0,Over
Regular Season,17,ATL,WAS,3.5,46.5,21.5,25.0,WAS,WAS,24.0,30.0,True,2.5,False,True,False,False,False,54.0,Over
Regular Season,17,DET,SF,3.5,50.0,26.75,23.25,DET,DET,40.0,34.0,True,2.5,False,False,False,True,False,74.0,Over
Regular Season,18,CLE,BAL,19.5,42.0,11.25,30.75,BAL,BAL,10.0,35.0,True,5.5,False,True,False,False,False,45.0,Over
Regular Season,18,CIN,PIT,2.5,48.5,25.5,23.0,CIN,CIN,19.0,17.0,False,0.5,False,False,False,True,False,36.0,Under
Regular Season,18,JAC,IND,3.5,46.0,21.25,24.75,IND,IND,23.0,26.0,False,0.5,False,True,False,False,False,49.0,Over
Regular Season,18,BUF,NE,3.0,36.5,19.75,16.75,BUF,NE,16.0,23.0,False,10.0,True,False,False,True,True,39.0,Over
Regular Season,18,WAS,DAL,7.0,43.5,25.25,18.25,WAS,WAS,23.0,19.0,False,3.0,False,False,False,True,False,42.0,Under
Regular Season,18,NYG,PHI,3.0,36.0,16.5,19.5,PHI,PHI,13.0,20.0,True,4.0,False,True,False,False,False,33.0,Under
Regular Season,18,CHI,GB,10.5,41.5,15.5,26.0,GB,CHI,24.0,22.0,False,12.5,True,True,True,False,False,46.0,Over
Regular Season,18,CAR,ATL,8.0,48.5,20.25,28.25,ATL,CAR,44.0,38.0,False,14.0,True,True,True,False,False,82.0,Over
Regular Season,18,HOU,TEN,2.5,36.5,17.0,19.5,TEN,HOU,23.0,14.0,False,11.5,True,True,True,False,False,37.0,Over
Regular Season,18,NO,TB,15.0,44.5,14.75,29.75,TB,TB,19.0,27.0,False,7.0,False,True,False,False,False,46.0,Over
Regular Season,18,SF,ARI,5.0,43.0,19.0,24.0,ARI,ARI,24.0,47.0,True,18.0,False,True,False,False,False,71.0,Over
Regular Season,18,SEA,LA,7.5,38.5,23.0,15.5,SEA,SEA,30.0,25.0,False,2.5,False,False,False,True,False,55.0,Over
Regular Season,18,MIA,NYJ,2.0,39.5,18.75,20.75,NYJ,NYJ,20.0,32.0,True,10.0,False,True,False,False,False,52.0,Over
Regular Season,18,LAC,LV,7.0,42.0,24.5,17.5,LAC,LAC,34.0,20.0,True,7.0,False,False,False,True,False,54.0,Over
Regular Season,18,KC,DEN,11.0,40.5,14.75,25.75,DEN,DEN,0.0,38.0,True,27.0,False,True,False,False,False,38.0,Under
Regular Season,18,MIN,DET,3.0,56.5,26.75,29.75,DET,DET,9.0,31.0,True,19.0,False,True,False,False,False,40.0,Under
Playoffs,Wildcard,LAC,HOU,2.5,42.0,22.25,19.75,LAC,HOU,12.0,32.0,False,22.5,True,False,False,True,True,44.0,Over
Playoffs,Wildcard,PIT,BAL,8.5,45.0,18.25,26.75,BAL,BAL,14.0,28.0,True,5.5,False,True,False,False,False,42.0,Under
Playoffs,Wildcard,DEN,BUF,7.5,49.0,20.75,28.25,BUF,BUF,7.0,31.0,True,16.5,False,True,False,False,False,38.0,Under
Playoffs,Wildcard,GB,PHI,5.5,46.0,20.25,25.75,PHI,PHI,10.0,22.0,True,6.5,False,True,False,False,False,32.0,Under
Playoffs,Wildcard,WAS,TB,3.0,51.5,24.25,27.25,TB,WAS,23.0,20.0,False,6.0,True,True,True,False,False,43.0,Under
Playoffs,Wildcard,MIN,LA,2.0,47.5,24.75,22.75,MIN,LA,9.0,27.0,False,20.0,True,False,False,True,True,36.0,Under
Playoffs,Divisional,HOU,KC,9.5,41.5,16.0,25.5,KC,KC,14.0,23.0,False,0.5,False,True,False,False,False,37.0,Under
Playoffs,Divisional,WAS,DET,8.0,55.5,23.75,31.75,DET,WAS,45.0,31.0,False,22.0,True,True,True,False,False,76.0,Over
Playoffs,Divisional,LA,PHI,7.0,43.5,18.25,25.25,PHI,PHI,22.0,28.0,False,1.0,False,True,False,False,False,50.0,Over
Playoffs,Divisional,BAL,BUF,1.5,51.5,26.5,25.0,BAL,BUF,25.0,27.0,False,3.5,True,False,False,True,True,52.0,Over
Playoffs,Conference,WAS,PHI,6.0,47.0,20.5,26.5,PHI,PHI,23.0,55.0,True,26.0,False,True,False,False,False,78.0,Over
Playoffs,Conference,BUF,KC,1.0,49.5,24.25,25.25,KC,KC,29.0,32.0,True,2.0,False,True,False,False,False,61.0,Over
Playoffs,Super Bowl,KC,PHI,1.0,48.0,24.5,23.5,KC,PHI,22.0,40.0,False,19.0,True,False,False,True,True,62.0,Over
